RTSI$ Index,Last Price,High Price,Low Price,Volume,Open Price,,SPX Index,Last Price,High Price,Low Price,Volume,Open Price
Dates,PX_LAST,PX_HIGH,PX_LOW,PX_VOLUME,PX_OPEN,,Dates,PX_LAST,PX_HIGH,PX_LOW,PX_VOLUME,PX_OPEN
11.04.2006,1553.67,1582.5,1553.49,44840864,1556.56,,04.04.2006,1305.93,1307.55,1294.71,1475418624,1297.81
12.04.2006,1561.57,1561.57,1535.47,29159456,1552.61,,05.04.2006,1311.56,1312.81,1304.82,1570448256,1305.93
13.04.2006,1545.54,1569.76,1544.75,31558496,1562.1,,06.04.2006,1309.04,1311.99,1302.44,1517006080,1311.56
14.04.2006,1559.03,1559.03,1546.06,5207957,1547.12,,07.04.2006,1295.5,1314.07,1294.18,1408320000,1309.04
17.04.2006,1582.73,1582.73,1559.03,25181184,1559.03,,10.04.2006,1296.6,1300.74,1293.17,1267564416,1295.51
18.04.2006,1600.01,1601.8,1583.72,24318820,1583.72,,11.04.2006,1286.57,1300.71,1282.96,1539671296,1296.6
19.04.2006,1615.04,1622.18,1600.97,32775774,1600.97,,12.04.2006,1288.12,1290.93,1286.45,1240490112,1286.57
20.04.2006,1618.64,1626.44,1613.99,34150620,1615.12,,13.04.2006,1289.12,1292.09,1283.37,1161569920,1288.12
21.04.2006,1617.52,1617.52,1603.81,15067327,1616.24,,17.04.2006,1285.33,1292.45,1280.74,1225821696,1289.12
24.04.2006,1629.06,1633.1,1618.63,13233907,1618.63,,18.04.2006,1307.65,1309.02,1285.33,1778020096,1285.33
25.04.2006,1627.51,1633.18,1621.47,14894590,1623.13,,19.04.2006,1309.93,1310.39,1302.79,1633534080,1307.65
26.04.2006,1669.24,1669.24,1627.64,27915404,1627.64,,20.04.2006,1311.46,1318.16,1306.38,1738845184,1309.93
27.04.2006,1626.08,1690.31,1616.66,40702776,1667.09,,21.04.2006,1311.28,1317.67,1306.59,1808791808,1311.46
28.04.2006,1657.28,1657.28,1621.74,20216808,1624.1,,24.04.2006,1308.11,1311.28,1303.79,1448896384,1311.28
02.05.2006,1716.6,1716.78,1657.49,19610200,1657.49,,25.04.2006,1301.74,1310.79,1299.17,1676417920,1308.11
03.05.2006,1724.03,1737.87,1716.67,18931326,1716.67,,26.04.2006,1305.41,1310.97,1301.74,1643683968,1301.74
04.05.2006,1739.66,1739.66,1715.52,15800663,1723.66,,27.04.2006,1309.72,1315,1295.57,2034938496,1305.41
05.05.2006,1749.52,1758.19,1740.77,11905175,1740.77,,28.04.2006,1310.61,1316.04,1306.16,2064717056,1309.72
06.05.2006,1765.35,1765.35,1749.21,4801930,1749.52,,01.05.2006,1305.19,1317.21,1303.46,1617419520,1310.61
10.05.2006,1739.92,1795,1738.69,24184106,1767.48,,02.05.2006,1313.21,1313.66,1305.19,1568523392,1305.19
11.05.2006,1723.97,1761.35,1684.98,31466482,1740.19,,03.05.2006,1307.85,1313.47,1303.92,1670527872,1313.21
12.05.2006,1681.07,1723.95,1680.84,32247102,1723.95,,04.05.2006,1312.25,1315.14,1307.85,1562412032,1307.85
15.05.2006,1589.46,1681.46,1582.98,43353108,1680.78,,05.05.2006,1325.76,1326.53,1312.25,1557570304,1312.25
16.05.2006,1585.35,1592.66,1530.36,81537880,1586.86,,08.05.2006,1324.66,1326.7,1322.87,1471504896,1325.76
17.05.2006,1543.26,1614.07,1543.12,22480920,1585.48,,09.05.2006,1325.14,1326.6,1322.48,1472940160,1324.66
18.05.2006,1490.64,1536.97,1477.55,19078242,1536.97,,10.05.2006,1322.85,1325.51,1317.44,1493192448,1324.57
19.05.2006,1449.75,1510.56,1449.75,16179583,1492.44,,11.05.2006,1305.92,1322.63,1303.45,1743300224,1322.63
22.05.2006,1318.5,1449.22,1315.15,90479920,1448.82,,12.05.2006,1291.24,1305.88,1290.38,1685850112,1305.88
23.05.2006,1407.49,1408.27,1311.32,95054760,1319.96,,15.05.2006,1294.5,1294.81,1284.51,1579058304,1291.19
24.05.2006,1368.5,1407.41,1354.19,32089422,1407.41,,16.05.2006,1292.08,1297.88,1288.51,1554390400,1294.5
25.05.2006,1424.97,1425.81,1362.74,46637460,1368.07,,17.05.2006,1270.32,1291.73,1267.31,1930718720,1291.73
26.05.2006,1495.11,1496.44,1426.6,29127772,1426.6,,18.05.2006,1261.81,1274.89,1261.75,1667524096,1270.25
29.05.2006,1492.08,1524.58,1492.08,36083648,1495.28,,19.05.2006,1267.03,1272.15,1256.28,2113181056,1261.81
30.05.2006,1476.99,1498.47,1454.69,42891096,1492.35,,22.05.2006,1262.07,1268.77,1252.98,1748885120,1267.03
31.05.2006,1461.22,1476.61,1443.67,41727264,1476.61,,23.05.2006,1256.58,1273.67,1256.15,1730233088,1262.06
01.06.2006,1459.99,1463.29,1449.1,15510452,1460.7,,24.05.2006,1258.57,1264.53,1245.34,1982667648,1256.56
02.06.2006,1535.38,1536.97,1465.79,34804176,1465.79,,25.05.2006,1272.88,1273.26,1258.41,1548252672,1258.41
05.06.2006,1542.95,1560.19,1539.4,22683390,1539.4,,26.05.2006,1280.16,1280.54,1272.5,1167582336,1272.71
06.06.2006,1469.95,1541.9,1469.95,57922668,1541.9,,30.05.2006,1259.84,1280.04,1259.84,1382735232,1280.04
07.06.2006,1431.4,1475.85,1422.03,37315480,1469.89,,31.05.2006,1270.09,1270.09,1259.38,1822097280,1259.38
08.06.2006,1361.12,1425.5,1361.12,33170952,1425.5,,01.06.2006,1285.71,1285.71,1269.19,1587289344,1270.05
09.06.2006,1362.51,1384.89,1347.97,37443600,1361.93,,02.06.2006,1288.22,1290.68,1280.22,1442064640,1285.71
13.06.2006,1234.82,1358.88,1234.44,16837424,1358.88,,05.06.2006,1265.29,1288.16,1264.66,1336304256,1288.16
14.06.2006,1274.39,1274.39,1219.11,33164148,1234.64,,06.06.2006,1263.85,1269.88,1254.46,1716620032,1265.23
15.06.2006,1344.27,1344.27,1277.35,52405776,1277.35,,07.06.2006,1256.15,1272.47,1255.77,1644746752,1263.61
16.06.2006,1329.87,1389.65,1315.66,36585664,1346.52,,08.06.2006,1257.93,1259.85,1235.18,2283858688,1256.08
19.06.2006,1347.47,1352.1,1323.16,19128622,1329.9,,09.06.2006,1252.3,1262.58,1250.03,1388548608,1257.93
20.06.2006,1361,1361,1322.87,32875596,1346.54,,12.06.2006,1236.4,1255.22,1236.2,1445991680,1252.27
21.06.2006,1361.58,1376,1348.87,31608896,1364.82,,13.06.2006,1223.69,1243.37,1222.52,2024072320,1236.08
22.06.2006,1354.12,1391.15,1354.12,33973676,1364.16,,14.06.2006,1230.04,1231.46,1219.29,1791487488,1223.66
23.06.2006,1344.9,1355.53,1337.58,31100300,1353.55,,15.06.2006,1256.16,1258.64,1230.01,1794288256,1230.01
26.06.2006,1348.62,1348.62,1337.38,10011659,1345.4,,16.06.2006,1251.54,1256.27,1246.33,1979112192,1256.16
27.06.2006,1396.94,1399.19,1349.89,29520068,1349.89,,19.06.2006,1240.14,1255.93,1237.17,1373529216,1251.54
28.06.2006,1414.01,1414.01,1380.25,24745190,1392.24,,20.06.2006,1240.12,1249.01,1238.87,1326134272,1240.12
29.06.2006,1447.92,1449.39,1416.32,36052776,1416.32,,21.06.2006,1252.2,1257.96,1240.09,1508663296,1240.09
30.06.2006,1494.63,1503.06,1448.92,32792440,1448.92,,22.06.2006,1245.6,1251.92,1241.53,1354041088,1251.92
03.07.2006,1512.04,1515.88,1494.74,55968648,1494.74,,23.06.2006,1244.5,1253.13,1241.43,1292911232,1245.59
04.07.2006,1539.52,1539.52,1508.7,22406180,1512.66,,26.06.2006,1250.56,1250.92,1243.68,1134690432,1244.5
05.07.2006,1501.28,1539.37,1501.28,15299507,1539.37,,27.06.2006,1239.2,1253.37,1238.94,1427179008,1250.55
06.07.2006,1535.86,1535.86,1502.4,30938780,1502.4,,28.06.2006,1246,1247.06,1237.59,1327896448,1238.99
07.07.2006,1549.66,1557.05,1533.59,15125571,1537.55,,29.06.2006,1272.87,1272.88,1245.94,1670603648,1245.94
10.07.2006,1555.69,1555.75,1539.96,8918739,1548.27,,30.06.2006,1270.2,1276.3,1270.2,1856740096,1272.86
11.07.2006,1551.83,1564.21,1550.4,15748833,1555.27,,03.07.2006,1280.19,1280.38,1270.06,595232192,1270.06
12.07.2006,1552.4,1570.99,1552.26,21433772,1553.98,,05.07.2006,1270.91,1280.05,1265.91,1237084544,1280.05
13.07.2006,1487.51,1553.82,1486.13,30930410,1552.28,,06.07.2006,1274.08,1278.32,1270.58,1208783616,1270.58
14.07.2006,1484.58,1499.6,1459.51,16882400,1487.19,,07.07.2006,1265.48,1275.38,1263.13,1371756032,1274.08
17.07.2006,1459.55,1485.55,1457.01,21523834,1485.55,,10.07.2006,1267.34,1274.06,1264.46,1203722496,1265.46
18.07.2006,1455.62,1457.9,1435.44,22149996,1457.9,,11.07.2006,1272.52,1273.64,1259.65,1600195456,1267.26
19.07.2006,1481.89,1481.89,1449.01,24519056,1455.78,,12.07.2006,1258.6,1273.31,1257.29,1473646336,1272.39
20.07.2006,1503.64,1516.64,1484.22,33904972,1484.22,,13.07.2006,1242.29,1258.58,1241.43,1716382464,1258.58
21.07.2006,1490.09,1503.43,1490.09,15037038,1503.43,,14.07.2006,1236.2,1242.7,1228.45,1542618752,1242.29
24.07.2006,1499.68,1499.68,1486.88,15875082,1489.5,,17.07.2006,1234.49,1240.07,1231.49,1310302336,1236.2
25.07.2006,1506.38,1512.07,1502.02,22006380,1502.02,,18.07.2006,1236.86,1239.86,1224.54,1633809024,1234.48
26.07.2006,1511.4,1511.63,1505.53,27636984,1505.53,,19.07.2006,1259.81,1261.81,1236.74,2019497984,1236.74
27.07.2006,1560.17,1560.88,1511.76,37527432,1511.76,,20.07.2006,1249.13,1262.56,1249.13,1751731456,1259.81
28.07.2006,1555.58,1559.6,1544.24,28574452,1559.6,,21.07.2006,1240.29,1250.96,1238.72,2093228032,1249.12
31.07.2006,1551.09,1565.46,1550.39,38887184,1556.39,,24.07.2006,1260.91,1262.5,1240.25,1514317184,1240.25
01.08.2006,1544.88,1570.85,1544.52,22967184,1551.09,,25.07.2006,1268.88,1272.39,1257.19,1603843584,1260.91
02.08.2006,1569.9,1569.9,1545.76,31161750,1545.76,,26.07.2006,1268.4,1273.89,1261.94,1732457216,1268.87
03.08.2006,1596.08,1602.82,1580.41,48338352,1583.97,,27.07.2006,1263.2,1275.85,1261.92,1694221184,1268.2
04.08.2006,1629.23,1631.2,1593.95,23822050,1596.29,,28.07.2006,1278.55,1280.42,1263.15,1507835392,1263.15
07.08.2006,1623.59,1628.49,1611.45,34506904,1628.49,,31.07.2006,1276.66,1278.66,1274.31,1407591424,1278.53
08.08.2006,1619.98,1633.26,1616.83,13383262,1624.71,,01.08.2006,1270.92,1276.66,1265.71,1238513664,1276.66
09.08.2006,1642.91,1643.12,1619.89,11119835,1620.41,,02.08.2006,1278.55,1283.42,1270.73,1363640832,1270.73
10.08.2006,1631.15,1642.18,1625.64,19998084,1642.18,,03.08.2006,1280.27,1283.96,1271.25,1445387520,1278.22
11.08.2006,1657.2,1657.83,1633.41,13157726,1633.41,,04.08.2006,1279.36,1292.92,1273.82,1380435456,1280.26
14.08.2006,1651.62,1671.14,1651.57,7958439,1657.48,,07.08.2006,1275.77,1279.31,1273,1082182400,1279.31
15.08.2006,1644.16,1655.85,1622.05,27314492,1655.85,,08.08.2006,1271.48,1282.75,1268.37,1285953920,1275.67
16.08.2006,1654.9,1663.98,1644.6,16771473,1645.18,,09.08.2006,1265.95,1283.74,1264.73,1442704000,1271.13
17.08.2006,1647.54,1660.58,1643.46,18468956,1659.33,,10.08.2006,1271.81,1272.55,1261.3,1218554112,1265.72
18.08.2006,1595.22,1647.11,1595.22,27288116,1647.11,,11.08.2006,1266.74,1271.64,1262.08,1043451904,1271.64
21.08.2006,1618.59,1624.97,1596.27,12914907,1596.27,,14.08.2006,1268.21,1278.9,1266.67,1152689792,1266.67
22.08.2006,1641.11,1641.12,1619.76,16874236,1619.76,,15.08.2006,1285.58,1286.23,1268.19,1256245120,1268.19
23.08.2006,1647.71,1650.77,1631.8,26817956,1641.03,,16.08.2006,1295.43,1296.21,1285.27,1374187136,1285.27
24.08.2006,1637.88,1646.98,1633.57,15155213,1646.98,,17.08.2006,1297.48,1300.78,1292.71,1331623296,1295.37
25.08.2006,1643.18,1644.94,1638.3,13532738,1638.3,,18.08.2006,1302.3,1302.3,1293.57,1248772736,1297.48
28.08.2006,1643.17,1644.2,1640.46,5320655,1641.35,,21.08.2006,1297.52,1302.3,1295.51,922962816,1302.3
29.08.2006,1643.93,1668.8,1642.23,22481830,1643.42,,22.08.2006,1298.82,1302.49,1294.44,1029529664,1297.52
30.08.2006,1651.45,1655.27,1644.33,14545315,1644.33,,23.08.2006,1292.99,1301.5,1289.49,947688448,1298.73
31.08.2006,1626.69,1659.66,1626.69,33142444,1651.61,,24.08.2006,1296.06,1297.23,1291.4,987095360,1292.97
01.09.2006,1620,1633.36,1617.76,17290502,1627.57,,25.08.2006,1295.09,1298.88,1292.39,857002368,1295.92
04.09.2006,1634.11,1634.11,1616.94,7968203,1621.31,,28.08.2006,1301.78,1305.02,1293.97,944954496,1295.09
05.09.2006,1655.04,1655.27,1633.06,39923596,1634.35,,29.08.2006,1304.28,1305.02,1295.29,1136313344,1301.57
06.09.2006,1630.27,1654.25,1630.27,21682474,1653.98,,30.08.2006,1304.27,1306.74,1302.15,1060219392,1303.7
07.09.2006,1588.62,1628.7,1587.98,25653152,1628.7,,31.08.2006,1303.82,1306.11,1302.45,1125230336,1304.25
08.09.2006,1591.12,1595.17,1586.13,9291650,1587.53,,01.09.2006,1311.01,1312.03,1303.8,915791680,1303.8
11.09.2006,1534.68,1586.85,1534.67,20505400,1586.85,,05.09.2006,1313.25,1314.67,1308.82,1104384000,1310.94
12.09.2006,1542.7,1546.76,1535.12,27215912,1535.12,,06.09.2006,1300.26,1313.04,1299.28,1181146880,1313.04
13.09.2006,1556.32,1560.77,1536.37,26092928,1541.64,,07.09.2006,1294.02,1301.25,1292.13,1241604096,1300.21
14.09.2006,1566.39,1577.94,1556.34,11113049,1556.34,,08.09.2006,1298.92,1300.14,1294.02,1051606208,1294.02
15.09.2006,1550.68,1567.66,1550.25,16685610,1565.21,,11.09.2006,1299.54,1302.36,1290.93,1298651264,1298.86
18.09.2006,1567.15,1568.66,1551.05,37263328,1551.05,,12.09.2006,1313.11,1314.28,1299.53,1479079424,1299.53
19.09.2006,1577.85,1583.44,1569.76,11145963,1569.76,,13.09.2006,1318.07,1319.92,1311.12,1346785664,1312.74
20.09.2006,1554.31,1573.56,1545.18,21093170,1573.56,,14.09.2006,1316.28,1318,1313.25,1210924928,1318
21.09.2006,1534.75,1557.25,1534.75,17935030,1555.02,,15.09.2006,1319.87,1324.65,1316.28,1956537344,1316.28
22.09.2006,1504.9,1537.4,1504.9,32918748,1535.92,,18.09.2006,1321.18,1324.87,1318.16,1229837952,1319.85
25.09.2006,1452.54,1504.05,1451.96,36101828,1504.05,,19.09.2006,1318.31,1322.04,1312.17,1332679424,1321.17
26.09.2006,1484.13,1484.13,1453.92,19295386,1453.92,,20.09.2006,1325.18,1328.53,1318.28,1459269632,1318.28
27.09.2006,1519.06,1522.54,1484.56,32669648,1484.56,,21.09.2006,1318.03,1328.19,1315.45,1394391552,1324.89
28.09.2006,1558.85,1558.93,1524.13,34441600,1524.13,,22.09.2006,1314.78,1318.03,1310.94,1182311680,1318.03
29.09.2006,1549.99,1563.19,1546.34,25964396,1558.84,,25.09.2006,1326.37,1329.35,1311.58,1431354624,1314.78
02.10.2006,1557.23,1564.51,1550.1,56614600,1550.1,,26.09.2006,1336.34,1336.6,1325.3,1441504384,1326.35
03.10.2006,1522.75,1554.91,1521.27,22335892,1554.91,,27.09.2006,1336.59,1340.08,1333.54,1450534784,1336.12
04.10.2006,1520.96,1523.67,1503.73,24451194,1518.74,,28.09.2006,1339.15,1340.28,1333.75,1236392576,1336.56
05.10.2006,1566,1567.11,1524.05,22360492,1524.05,,29.09.2006,1335.85,1339.88,1335.64,1123726080,1339.15
06.10.2006,1554.99,1567.49,1552.13,17180834,1566.89,,02.10.2006,1331.32,1338.54,1330.28,1108756992,1335.82
09.10.2006,1587.59,1587.75,1551.78,16811532,1555.97,,03.10.2006,1334.11,1338.31,1327.1,1357649536,1331.32
10.10.2006,1584.25,1597,1581.87,30164398,1587.73,,04.10.2006,1350.22,1350.22,1331.48,1503827456,1333.81
11.10.2006,1585.55,1585.55,1568.05,23277994,1584.17,,05.10.2006,1353.22,1353.79,1347.75,1406809344,1349.84
12.10.2006,1581.63,1581.96,1575,22795314,1581.67,,06.10.2006,1349.58,1353.22,1344.21,1308210944,1353.22
13.10.2006,1610.44,1612.5,1581.78,15853622,1581.78,,09.10.2006,1350.66,1352.69,1346.55,1012697024,1349.58
16.10.2006,1612.01,1622.36,1605.72,15671356,1610.9,,10.10.2006,1353.42,1354.23,1348.6,1270942976,1350.62
17.10.2006,1609.47,1628.64,1609.47,16659620,1615.19,,11.10.2006,1349.95,1353.97,1343.57,1364932992,1353.28
18.10.2006,1626.4,1626.4,1607.41,12533181,1609.39,,12.10.2006,1362.83,1363.76,1349.94,1356872448,1349.94
19.10.2006,1638.7,1638.7,1621.91,43655080,1625.03,,13.10.2006,1365.62,1366.63,1360.5,1269507456,1362.82
20.10.2006,1630.47,1647.92,1630.08,14111431,1640.39,,16.10.2006,1369.05,1370.2,1364.48,1158938496,1365.61
23.10.2006,1618.26,1634.38,1610.64,13228516,1630.56,,17.10.2006,1364.05,1369.05,1356.87,1272260480,1369.05
24.10.2006,1608.84,1620.68,1599.26,20418980,1618.59,,18.10.2006,1365.96,1372.87,1360.95,1454636416,1363.93
25.10.2006,1630.46,1630.86,1607.96,11048863,1609.02,,19.10.2006,1366.96,1368.09,1362.06,1417300992,1365.95
26.10.2006,1636.03,1648.44,1635.04,34037680,1636.81,,20.10.2006,1368.6,1368.66,1362.1,1466072960,1366.94
27.10.2006,1627.24,1636.05,1619.6,38788352,1636.05,,23.10.2006,1377.02,1377.4,1363.94,1299655552,1368.58
30.10.2006,1590.33,1626.18,1590.33,17286084,1626.18,,24.10.2006,1377.38,1377.78,1372.42,1376557312,1377.02
31.10.2006,1613.57,1614.83,1589.82,14379699,1590.22,,25.10.2006,1382.22,1383.61,1376,1499377664,1377.36
01.11.2006,1644.86,1645.51,1613.97,20274224,1613.97,,26.10.2006,1389.08,1389.45,1379.47,1372260864,1382.21
02.11.2006,1629.34,1645.51,1628.23,48110732,1645.51,,27.10.2006,1377.34,1388.89,1375.85,1321205760,1388.89
03.11.2006,1641.48,1641.5,1628.76,22096240,1629.34,,30.10.2006,1377.93,1381.22,1373.46,1200791936,1377.3
07.11.2006,1675.03,1676.56,1643.65,31891720,1643.65,,31.10.2006,1377.94,1381.21,1372.19,1385120640,1377.93
08.11.2006,1663.19,1675.22,1662.38,26591736,1675.22,,01.11.2006,1367.81,1381.95,1366.26,1362509568,1377.76
09.11.2006,1693.41,1695.98,1663.62,37116324,1663.62,,02.11.2006,1367.34,1368.39,1362.21,1277670400,1367.44
10.11.2006,1706.73,1707.61,1686.66,25287082,1693.4,,03.11.2006,1364.3,1371.68,1360.98,1159931904,1367.31
13.11.2006,1705.11,1717.63,1704.28,29763876,1706.67,,06.11.2006,1379.78,1381.4,1364.27,1175924992,1364.27
14.11.2006,1699.66,1706.8,1694.87,52362176,1704.58,,07.11.2006,1382.84,1388.19,1379.19,1276320896,1379.75
15.11.2006,1705.84,1706.99,1697.66,44334692,1699.32,,08.11.2006,1385.72,1388.61,1376.29,1379630336,1382.5
16.11.2006,1713.46,1714.44,1693.05,40996684,1705.87,,09.11.2006,1378.33,1388.92,1377.31,1504013312,1385.43
17.11.2006,1688.97,1713.19,1680.79,38472248,1713.19,,10.11.2006,1380.9,1381.04,1375.6,1129004800,1378.33
20.11.2006,1677,1691.69,1675.99,28084444,1689.05,,13.11.2006,1384.42,1387.61,1378.8,1083299840,1380.58
21.11.2006,1699.31,1699.95,1676.44,13705465,1677.17,,14.11.2006,1393.22,1394.49,1379.07,1305322880,1384.36
22.11.2006,1703.13,1710.4,1699.74,42775096,1699.74,,15.11.2006,1396.57,1401.35,1392.13,1330868736,1392.91
23.11.2006,1712.95,1713.29,1703.47,96540960,1703.47,,16.11.2006,1399.76,1403.76,1396.53,1258410496,1396.53
24.11.2006,1722.73,1723.38,1712.01,39487124,1712.82,,17.11.2006,1401.2,1401.21,1394.55,1322634624,1399.76
27.11.2006,1727.33,1737.22,1723.42,72516200,1723.42,,20.11.2006,1400.5,1404.37,1397.85,1172677120,1401.17
28.11.2006,1728.98,1730.62,1721.1,45477496,1727.45,,21.11.2006,1402.81,1403.49,1399.99,1164369536,1400.43
29.11.2006,1765.2,1765.31,1729.32,25013840,1729.32,,22.11.2006,1406.09,1407.89,1402.26,1037133376,1402.69
30.11.2006,1776.68,1782.5,1766.34,46951032,1766.34,,24.11.2006,1400.95,1405.94,1399.25,396360768,1405.94
01.12.2006,1780.51,1794.43,1764.32,52375672,1776.68,,27.11.2006,1381.9,1400.95,1381.44,1251694848,1400.95
04.12.2006,1791.36,1793.48,1778.94,58243948,1778.94,,28.11.2006,1386.72,1387.91,1377.83,1277586560,1381.61
05.12.2006,1821.33,1824.6,1791.98,70647520,1791.98,,29.11.2006,1399.48,1401.14,1386.11,1250291456,1386.11
06.12.2006,1836.87,1837.06,1821.33,24695160,1821.33,,30.11.2006,1400.63,1406.3,1393.83,1808074496,1399.47
07.12.2006,1848.76,1850.84,1835,34744120,1836.63,,01.12.2006,1396.71,1402.46,1385.93,1299258240,1400.63
08.12.2006,1850.69,1854.31,1837.02,15172222,1848.61,,04.12.2006,1409.12,1411.23,1396.67,1191378560,1396.67
11.12.2006,1838.61,1860.14,1832.85,70866808,1850.61,,05.12.2006,1414.76,1415.27,1408.78,1241089152,1409.1
12.12.2006,1841.94,1851.17,1838.72,73165872,1838.72,,06.12.2006,1412.9,1415.93,1411.05,1253115648,1414.4
13.12.2006,1829.61,1841.3,1810.18,95257944,1841.3,,07.12.2006,1407.29,1418.27,1406.8,1238075648,1412.86
14.12.2006,1840.13,1842.07,1830.62,82133936,1830.62,,08.12.2006,1409.84,1414.09,1403.67,1145075584,1407.27
15.12.2006,1853.24,1856.99,1842.45,55424740,1842.45,,11.12.2006,1413.04,1415.6,1408.56,1078870528,1409.81
18.12.2006,1861.91,1863.5,1850.27,55714280,1853.5,,12.12.2006,1411.56,1413.78,1404.75,1271866240,1413
19.12.2006,1837.87,1861.55,1830.25,24899660,1861.55,,13.12.2006,1413.21,1416.64,1411.05,1170202880,1411.32
20.12.2006,1866.33,1866.33,1838.03,25575738,1838.03,,14.12.2006,1425.49,1427.23,1413.16,1282546816,1413.16
21.12.2006,1864.46,1866.68,1853.84,10983453,1866.33,,15.12.2006,1427.09,1431.63,1425.48,1872384384,1425.48
22.12.2006,1862.4,1870.82,1862.32,12029620,1866.33,,18.12.2006,1422.48,1431.81,1420.65,1241834240,1427.08
25.12.2006,1851.96,1861.49,1851.26,6001627,1861.49,,19.12.2006,1425.55,1428.3,1414.88,1274239104,1422.42
26.12.2006,1852.39,1852.97,1849.39,4749063,1852.7,,20.12.2006,1423.53,1429.05,1423.51,1082472576,1425.51
27.12.2006,1871.18,1871.18,1851.29,53054872,1852.39,,21.12.2006,1418.3,1426.4,1415.9,1085361792,1423.2
28.12.2006,1910.28,1910.28,1871.31,36207668,1871.31,,22.12.2006,1410.76,1418.82,1410.28,803309312,1418.1
29.12.2006,1921.92,1927.74,1911,18499990,1911,,26.12.2006,1416.9,1417.91,1410.45,605775424,1410.75
09.01.2007,1798.63,1906.32,1796.62,26073496,1906.32,,27.12.2006,1426.84,1427.72,1416.63,759522880,1416.63
10.01.2007,1770.67,1798.09,1749.22,36818684,1798.09,,28.12.2006,1424.73,1427.26,1422.05,678133376,1426.77
11.01.2007,1800.61,1808.23,1769.31,28439748,1770.67,,29.12.2006,1418.3,1427,1416.72,803281152,1424.71
12.01.2007,1797.59,1805.55,1793.51,46255660,1799.44,,03.01.2007,1416.6,1429.42,1407.86,1656972416,1418.03
15.01.2007,1850.21,1850.21,1798.45,35905600,1798.45,,04.01.2007,1418.34,1421.84,1408.22,1435475584,1416.6
16.01.2007,1851.63,1879.86,1847.35,40569596,1850.18,,05.01.2007,1409.71,1418.34,1405.75,1388722688,1418.34
17.01.2007,1810.63,1857.94,1808.06,22264568,1849.88,,08.01.2007,1412.84,1414.98,1403.97,1265249280,1409.26
18.01.2007,1807.28,1837.81,1807.28,23301680,1814.03,,09.01.2007,1412.11,1415.61,1405.42,1417693056,1412.84
19.01.2007,1812.93,1815.49,1803.06,26697160,1807.12,,10.01.2007,1414.85,1415.99,1404.33,1342433536,1411.94
22.01.2007,1841.97,1845.45,1819.93,26231892,1819.93,,11.01.2007,1423.82,1427.12,1414.84,1380134272,1414.84
23.01.2007,1856.4,1859.23,1840.91,35341764,1840.91,,12.01.2007,1430.73,1431.23,1422.58,1317960320,1423.82
24.01.2007,1861.46,1879.5,1857.65,52931208,1857.65,,16.01.2007,1431.9,1433.93,1428.62,1285397888,1430.73
25.01.2007,1880.45,1886.76,1862.5,34887864,1862.5,,17.01.2007,1430.62,1435.27,1428.57,1354463872,1431.77
26.01.2007,1863.28,1880.19,1862.84,23407672,1880.19,,18.01.2007,1426.37,1433.3,1424.21,1398256640,1430.59
29.01.2007,1836.77,1871.9,1836.59,15320561,1863.91,,19.01.2007,1430.5,1431.57,1425.19,1419165312,1426.35
30.01.2007,1824.77,1836.7,1800.59,33782108,1836.7,,22.01.2007,1422.95,1431.39,1420.4,1260723584,1430.47
31.01.2007,1842.93,1851.51,1833,43882032,1833,,23.01.2007,1427.99,1431.33,1421.66,1331219584,1422.95
01.02.2007,1894.25,1894.34,1843.89,24729676,1843.89,,24.01.2007,1440.13,1440.14,1427.96,1367780352,1427.96
02.02.2007,1896.62,1904.67,1885.76,23635844,1894.52,,25.01.2007,1423.9,1440.69,1422.34,1449382400,1440.12
05.02.2007,1905.44,1905.64,1895.84,19892008,1896.62,,26.01.2007,1422.18,1427.27,1416.96,1255922048,1423.9
06.02.2007,1923.27,1927.06,1905.06,45874012,1906.01,,29.01.2007,1420.62,1426.94,1418.46,1251074944,1422.03
07.02.2007,1917.82,1926.61,1913.25,34671848,1924.23,,30.01.2007,1428.82,1428.82,1420.61,1219047296,1420.61
08.02.2007,1879.37,1917.13,1878.86,21937568,1917.13,,31.01.2007,1438.24,1441.61,1424.78,1401902720,1428.65
09.02.2007,1885.93,1899.07,1881.78,19517166,1884.56,,01.02.2007,1445.94,1446.64,1437.9,1387399424,1437.9
12.02.2007,1838.62,1885.47,1838.62,22050540,1885.47,,02.02.2007,1448.39,1449.33,1444.49,1136427648,1445.94
13.02.2007,1866.98,1866.98,1827.05,29672296,1838.4,,05.02.2007,1446.99,1449.38,1443.85,1096852096,1448.33
14.02.2007,1889.96,1889.96,1867.84,25846160,1867.84,,06.02.2007,1448,1450.19,1443.4,1185528960,1446.98
15.02.2007,1894.92,1905.3,1890.04,27616772,1890.04,,07.02.2007,1450.02,1452.99,1446.44,1195117952,1447.41
16.02.2007,1897.07,1898.64,1882.09,15607632,1895.21,,08.02.2007,1448.31,1450.45,1442.81,1192714624,1449.99
19.02.2007,1904.84,1916.76,1897.64,10275944,1897.64,,09.02.2007,1438.06,1452.45,1433.44,1248119168,1448.25
20.02.2007,1893.64,1905.51,1893.64,17442292,1905.04,,12.02.2007,1433.37,1439.11,1431.44,978610624,1438
21.02.2007,1905.46,1909.15,1893.2,17855796,1893.85,,13.02.2007,1444.26,1444.41,1433.22,1098994944,1433.22
